order_id,product,rating,amount,date,review
321924,فندق ريان الشارقة,2,غرفة قياسية,أقمت ليلة واحدة,“لا انصح بالسكن فيه”. لاشي. اثاث قديم وفندق مزدحم وانصح بالسكن في الفرع الاخر الذي في المجره حيث السعر المناسب والاثاث النظيف
411834,زوار انترناشيونال,2,غرفة قياسية رباعية,أقمت ليلتين,مخيب للأمل. قربه للحرم  ولباب النساء. خدمة الغرف سيئه . الانترنت لايوجد بالغرف فقط باللوبي . مواقف السيارات ظيقه واحيانا لا يوجد موقف .
374452,فندق سويس اوتيل مكة,2,غرفة كلاسيكية مطلة على الكعبة,أقمت ليلتين,“اخر مرة”. الاطلاله فقط وبوفيه الإفطار. تأخر العمال في الاستجابه والتطنيش أحيانا كثرة الاصانصيرات اللي تضيعك وكل اصانصير يوديك مكان يعني ماتنزل سيدة ل اللوبي وتتأخر عن الصلاة بطء في عمل موظفين الاستقبال عدم وجود مواقف للسيارات اللوبي صغير وزحمة الثلاجه فاضيه مع انها دايما تكون ماهي ببلاش بس استغربت من فندق خمس نجوم ثلاجتهم فاضيه والله يكرمكم الشبشب والمستلزمات الأخرى لازم تطلبها من السنترال ماتكون متوفرة!!! بالعربي اخر مرة اجيهم
364934,ستار مترو ديرة للشقق الفندقية,4,-,أقمت 3 ليالي,جيد. قربه من الاسواف. الاثاث يحتاج تبديل
280619,جيه ايه برج شقق شاطئ الواحة,4,-,أقمت ليلتين,جيد. . الشيك أوت الساعه 11 المفروض 2
108226,فندق أبراج الصفوة – دار الغفران,5,غرفة سوبيريور ثلاثية,أقمت 3 ليالي,“روعه”. جميل جداً. لا يوجد شيء ابداً
2520,الشقق الفندقية أداجيو الفجيرة,5,-,أقمت ليلتين,استثنائي. كل شي تمام واهم الشي النظافه والهدوء. 
146860,فندق أمجاد الضيافة,4,-,أقمت 3 ليالي,“فندق ممتاز مقابل السعر”. النظافة ممتازه جداالتنقل بالباصات ممتاز قرب الفندق من مطاعم ومسجد واسواق خردوات الادارة جيده ومتجاوبة حجم الغرف ممتاز الفرش نظيف والسرر كذلك يوجد سخان للقهوة والشاي وغلايه تنظيم المصاعد ومواقف السيارات مميز. عدم المرونه في تعدد كروت الغرف عدم توزيع الماء في الغرف  مكان وقوف الباص في غزة بعيد على كبار السن والنساء
194117,ايبس مول الإمارات,5,غرفة قياسية مزدوجة,أقمت 13 ليلة,“كل شي جميل”. كل شي. لا شي
378681,العنوان مرسى دبي,4,غرفة ديلوكس,أقمت 5 ليالي,“فندق داخل مجمع”. الهدوء و توفر كل سبل الراحه. الموظفين المسؤلين عن المعلومات داخل دبي حيث بإخباري بمعلومات خاطئه عن بعض الأماكن كما أنني قمت بإخبار موظفي الفندق قبل ٢٤ ساعه على ظرورة توفر تاكسي كبير لنقل الأمتعه إلي المطار وقمت بتأكيد عليهم قبل ٣ ساعات من رحلتي إلا أنهم قاموا بإهمال الموضوع مما تسبب في تأخري في الوصول إلي المطار
274810,نوفوتيل الفجيرة,5,-,أقمت ليلة واحدة,استثنائي. معاملة حسنه شكرا لكم. 
133725,فندق إيلاف بكة,2,غرفة ثلاثية,أقمت ليلة واحدة,“غلطه”. ندمانه بقوه. في البوكينق حصلت اخر غرفه وحجزت عليها ٣ اشخاص واحنا ٤ يوم وصلت الاستقبال حصلو وعدلو الحجز وحطونا بغرفه ٤ اشخاص بس يوم نزلنا للمطعم قال مسجل عندي ٣ لازم ٤ يدفع ودفعنا ٧٠ ريال للبوفيه وللاسف غلطه البوفيه فاشل جداً ومايستحق المبلغ وقبل فتره حصلي نفس الموقف في فندق لخبط الحجز على شخصين ويوم جا وقت البوفيه ماتسجلو جيت بضبط الحجز قالو مايحتاج يدخلون مجاناً البوفيه بنهايه بيبقى منه كانو ناس راقين متفهمين مع العلم كان بوفيهم يجنن عكس بوفيه ايلاف بكه ولايتقارن ابد
138009,فندق قصر الإمارات,5,غرفة Coral مزدوجة مع إطلالة على الحديقة - عطلة نهاية الأسبوع,أقمت ليلة واحدة,استثنائي. الموقع ممتاز جدا خصوصا للأطفال الصغار. 
73875,فندق كارلتون الشارقة,1,غرفة مزدوجة مطلة على المدينة,أقمت ليلة واحدة,“غير سعيد”. . الغرفة غير نظيفة ولا يوجد واي فاي
304024,فندق راديسون بلو، ينبع,2,غرفة درجة رجال الأعمال.,أقمت 3 ليالي,مخيب للأمل. سرير مريح .. مكيف ممتاز .. فطور مقبول .. موظفين الاستقبال محترمين. خدمات سيئة .. سعر مبالغ فيه .. تكلفة الغسيل عالية جداً .. تأخير في الاستجابه لطلبات الساكن .. تعامل سيء من العاملين والموظفين غير موظفي الاستقبال ..
172780,هيلي ريحان باي روتانا,1,غرفة توأم كلاسيكية,أقمت ليلة واحدة,ضعيف جداً. كذبوعليه. كذبوو هليه
298408,بولمان دبي كريك سيتي سينتر رزيدنسيز,5,-,أقمت 7 ليالي,“فندق الخليجيين الآمن والأفضل ..”. كل مافي الفندق يليق بالرقي وحسن التعامل والخدمات وشكرا لكل العاملين ابتداء من الاداره وموظفي الاستقبالوجميع العاملين وشكر خاص للموظف mousa على رحابة الصدر والتعامل اللطيف جدا ..فندق يستحق الاشاده وأنصح فيه للعائلات الخليجيه .. لايمكنني ان اقول شيء لم يعجبني .. انصح فيه وبقوه.
262012,فندق ومنتجع موفنبيك ينبع,4,غرفة سوبيريور,أقمت ليلتين,“اسعار مبالغ بها”. الهدؤ النظافه العاليه سعة الغرفه مناسبة جدا. اسعار الوجبات مبالغ بها جدا فطور بـ 105 ريال للشخص كثير جدآ
266721,فندق نوازي أجياد,2,-,أقمت ليلة واحدة,“لا باس”. الموقع فقط. الحمامات ضيقه جداوفيهن ريحه
356360,فندق سفراء الهدى,2,-,أقمت ليلتين,مخيب للأمل. وجود انترنت. انا كنت في غرفه ربعية 2 من السرر مريحه و 2 غير مريحه فيها اختلاف ونطافه من خلف السرر غير جيده رقم الغرفه 1115 وغير مطله ع أي شي
38137,آلوفت أبوظبي,1,غرفة مرتفعة,أقمت ليلة واحدة,“فندق سئ جدا من جميع النواحي”. لاشئ. النظافه سيئه والفندق مزعج جدا لا يسطيع احد النوم فيه انتشار البارات في كل انحاء الفندق كادر ضعيف ولا يهتم بلزبائن حقيقه سئ من كل النواحي وبأعتقادي هو اسواء فندق في مدينة ابوظبي
7213,فندق ميلينيوم العقيق المدينة,4,-,أقمت ليلتين,جيد. الموقعالقيمه مقابل حجم الجناح. المصاعد بطيئه وقليلهنظافة الغرف لاتوحي ابدا ان الفندق 5 نجوم
169905,سيتي ستي أن للشقق الفندقية,2,شقة من غرفة نوم واحدة,أقمت ليلة واحدة,“الموقع المناسب”. الهدوء والموقع. عدم جودة الحمام ، حيث عند الاستحمام تطفح الأرضية بالماء مما يسبب مضايقة في استخدام الحمامحيث يصبح الحمام غير مريح تماما
36022,منتجع جولدن توليب خليج الدانة,2,فيلا Nawras من غرفة نوم واحدة,أقمت ليلة واحدة,مخيب للأمل. الموقع. المسطحات البيضاء و عزل بين الشيلهات
311526,فندق وأجنحة رمادا الدمام,4,-,أقمت 4 ليالي,جيد. الموقع جيد وأيضا مستوى النظافة. السعر مرتفع مقارنة مع مستوى الفندق
247407,فندق بالاس كارلتون (سابقا متروبوليتان بالاس),5,غرفة سوبيريور,أقمت 5 ليالي,استثنائي. كل شي حلو. 
